Bhumika Chawla,"Bhumika Chawla (born Rachna Chawla on 21 August 1978) is an Indian actress and a former model. She made her film debut in the Telugu film Yuvakudu (2000) and has since then worked in various Indian film industries and appeared in over thirty films in Telugu, Tamil, Hindi, Malayalam, Kannada, Bhojpuri, and Punjabi. Her notable performances include Kushi, Okkadu, Tere Naam, Missamma, Gandhi, My Father, Buddy and Anasuya.",https://upload.wikimedia.org/wikipedia/commons/a/af/Bhumika_Chawla_at_60th_Filmfare_Awards_South_%28cropped%29.jpg,Mumbai, 1978-08-21 
Bipasha Basu,"Bipasha Basu (born 7 January 1979) is an Indian film actress and model. Primarily known for her work in Hindi films, she has also appeared in Tamil, Telugu, Bengali and English language films. One of the most popular and highest-paid actresses in India, Basu is the recipient of numerous accolades, including one Filmfare Award, among six nominations. Particularly known for her work in the thriller and horror film genres, she is often considered as one of India's hottest and fittest celebrities, and is frequently cited in the media as a sex symbol.
Born in Delhi and raised in Kolkata, Basu won the Godrej Cinthol Supermodel contest in 1996, and later pursued a successful career as a fashion model. She then began receiving offers for film roles, and made her acting debut with a negative role in the moderately successful thriller Ajnabee (2001), which won her the Filmfare Award for Best Female Debut. Basu's first leading role was in the blockbuster horror film Raaz (2002), which earned her a nomination for the Filmfare Award for Best Actress. She subsequently received wide critical recognition and several awards for her portrayals of a seductress in the 2003 erotic thriller Jism and the 2006 drama Corporate.",https://upload.wikimedia.org/wikipedia/commons/3/30/Bipasha_Basu_at_success_bash_of_%27Alone%27_trailer.jpg,Mumbai, 1979-01-07 
Boman Irani,"Boman Irani (born 2 December 1959) is an Indian film and theatre actor, voice artist and photographer. He is widely known for his comedic and villain roles in Bollywood films such as Don, Munna Bhai MBBS, 3 Idiots, Happy New Year, PK and Dilwale.",https://upload.wikimedia.org/wikipedia/commons/2/24/Boman_Irani.jpg,Mumbai, 1959-12-02 
Farhan Akhtar ,"Farhan Akhtar (born 9 January 1974) is an Indian film director, screenwriter, producer, actor, playback singer, lyricist and television host. Born in Mumbai to screenwriters Javed Akhtar and Honey Irani, he grew up under the influence of the Hindi film industry. He began his career in Bollywood by working as an assistant director in Lamhe (1991) and Himalay Putra (1997).
Akhtar, after establishing a production company named Excel Entertainment along with Ritesh Sidhwani, made his directorial debut with Dil Chahta Hai (2001) and received critical acclaim for portraying modern youth. The film also won a National award. Following it, he made Lakshya (2004) and had his Hollywood debut through the soundtrack of Bride and Prejudice (2004), for which he wrote the lyrics. He went on to make the commercially successful Don (2006).",https://upload.wikimedia.org/wikipedia/commons/6/62/Farhan-Akhtar.jpg,Mumbai, 1974-01-09 
Gracy Singh,Gracy Singh (born 20 July 1980) is an Indian actress. She is best known for her role of Gauri in the 2001 epic sports-drama Lagaan: Once Upon a Time in India. Singh is also a trained Bharatnatyam and Odissi dancer.,https://upload.wikimedia.org/wikipedia/commons/e/ed/Gracy_Singh_at_Lagaan_10_Year_Celebration_at_Taj_Lands_End_in_Mumbai_%28cropped%29.jpg,Mumbai, 1980-07-20 
Jacqeline Fernandez,"Jacqueline Fernandez (born 11 August 1985) is a Sri Lankan actress, model, and the winner of the 2006 Miss Universe Sri Lanka pageant. As Miss Universe Sri Lanka she represented her country at the 2006 world Miss Universe pageant. She graduated with a degree in mass communication from the University of Sydney, and worked as a television reporter in Sri Lanka.
While on a modelling assignment in India in 2009, Fernandez successfully auditioned for the fantasy drama Aladin, which marked her acting debut. Fernandez' breakthrough role came with the psychological thriller Murder 2 (2011), her first commercial success. This was followed by glamorous roles in the ensemble-comedy Housefull 2 (2012), and the action thriller Race 2 (2013), both of which earned over ?1 billion (US$15 million) worldwide. Her performance in the former garnered her a Best Supporting Actress nomination at IIFA. In 2014, Fernandez played the leading lady in the action thriller Kick, which rank among one of the highest-grossing Indian film of all time. She received further success with the romantic comedy Housefull 3, the action adventure Dishoom, and the superhero thriller A Flying Jatt (all 2016).",https://upload.wikimedia.org/wikipedia/commons/2/21/Jacqueline_Media_meet.jpg,Mumbai, 1985-08-11 
Jimmy Shergill,Jimmy Shergill (born Jasjit Singh Gill; 3 December 1970) is an Indian actor and film producer who works in Hindi and Punjabi films. Shergill started his acting career in 1996 with the critically acclaimed film Maachis based on terrorism in Punjab.,https://upload.wikimedia.org/wikipedia/commons/a/a6/Jimmy_Shergill_FilmiTadka.JPG,Mumbai, 1970-12-03 
Kajol,"Kajol Devgan (née Mukherjee) (born 5 August 1974), known mononymously as Kajol, is an Indian film actress who predominantly works in Hindi cinema. Born into the Mukherjee-Samarth family, she is the daughter of actress Tanuja and late filmmaker Shomu Mukherjee. Through her Bollywood career, Kajol has established herself as one of the most popular actresses in India. She is the recipient of numerous accolades, including six Filmfare Awards, among twelve nominations, and along with her late aunt Nutan, holds the record for most Best Actress wins at Filmfare, with five. In 2011, the Government of India awarded her with the Padma Shri, the fourth highest civilian honour of the country.
Kajol made her acting debut with the unsuccessful romantic drama Bekhudi (1992), while still in school. She quit her studies to pursue acting, and had her first commercial successes with the thriller Baazigar (1993). She subsequently rose to prominence by playing the lead female role in several romantic dramas, including Dilwale Dulhaniya Le Jayenge (1995), Pyaar Kiya To Darna Kya (1998), Pyaar To Hona Hi Tha (1998), Kuch Kuch Hota Hai (1998), and Kabhi Khushi Kabhie Gham...",https://upload.wikimedia.org/wikipedia/commons/d/d6/Kajol_at_Dilwale_press_conference.jpg,Mumbai, 1974-08-05 
Kangana Ranaut,"Kangana Ranaut (pronounced [k????na? ra??o???]; born 23 March 1986) is an Indian film actress. She has established a career in Bollywood and is one of the highest-paid actresses in India. Ranaut is particularly known in the media for expressing her honest opinions in public and is frequently credited as one of the most fashionable Indian celebrities. She is the recipient of several awards, including three National Film Awards and Filmfare Awards in four categories.
Born in Bhambla, a small town in Himachal Pradesh, Ranaut initially aspired to become a doctor at the insistence of her parents. Determined to build her own career path, she relocated to Delhi at age sixteen, where she briefly became a model. After training under the theatre director Arvind Gaur, Ranaut made her feature film debut in the 2006 thriller Gangster, for which she was awarded the Filmfare Award for Best Female Debut. She received praise for portraying emotionally intense characters in the dramas Woh Lamhe (2006), Life in a...",https://upload.wikimedia.org/wikipedia/commons/d/d8/Kangana_Ranaut_2013.jpg,Mumbai, 1986-03-23 
Karan Johar,"Karan Johar (born 25 May 1972), often informally referred to as KJo, is an Indian film director, producer, screenwriter, costume designer, actor and television personality who is primarily known for his work in Hindi films. He is the son of Hiroo Johar and the acclaimed producer Yash Johar.
Johar made his directorial debut with the blockbuster romance Kuch Kuch Hota Hai (1998), which earned him the Filmfare Awards for Best Director and Best Screenplay. His next two films were the ensemble dramas Kabhi Khushi Kabhie Gham... (2001) and Kabhi Alvida Naa Kehna (2006), which were both very successful in the overseas market. His counter-terrorism drama My Name Is Khan (2010) earned him his second Filmfare Award for Best Director. These, along with the several successful films he has produced under the Dharma Productions banner, have established him as one of the leading director-producers in Hindi cinema.",https://upload.wikimedia.org/wikipedia/commons/0/01/Karan_Johar_filmfare.jpg,Mumbai, 1972-05-25 
Kareena Kapoor Khan,"Kareena Kapoor (pronounced [k??ri?na? k??pu?r]; born 21 September 1980), also known by her married name Kareena Kapoor Khan, is an Indian actress who appears in Hindi films. She is the daughter of actors Randhir Kapoor and Babita, and the younger sister of actress Karisma Kapoor. Noted for playing a variety of characters in a range of film genres—from romantic comedies to crime dramas—Kapoor is the recipient of several awards, including six Filmfare Awards, and is one of Bollywood's most popular and highest-paid actresses.
After making her acting debut in the 2000 war film Refugee, Kapoor established herself in Hindi cinema with roles in the historical drama A?oka, and the blockbuster melodrama Kabhi Khushi Kabhie Gham... (both 2001). This initial success was followed by a series of commercial failures and repetitive roles, which garnered her negative reviews. The year 2004 marked a turning point for Kapoor when she played against type in the role of a sex worker in the drama Chameli. She subsequently earned wide critical recognition for her portrayal of a riot victim in the 2004 drama Dev and a character based on William Shakespeare's heroine Desdemona in the 2006 crime film Omkara.",https://upload.wikimedia.org/wikipedia/commons/6/66/Kareena_Kapoor_at_TOIFA16.jpg,Mumbai, 1980-09-21 
Katrina Kaif,"Katrina Kaif (pronounced [k???ri?na? ?k??f], born Katrina Turquotte; 16 July 1983) is a British film actress and model. Primarily known for her work in Hindi films, Kaif has also appeared in Telugu and Malayalam films. In addition to being one of Bollywood's highest-paid actresses, she is considered one of India's most attractive celebrities by the media.
Born in British Hong Kong, Kaif and her family lived in several countries before she moved to India. She received her first modelling assignment as a teenager and later pursued a career as a fashion model. At a fashion show in London, filmmaker Kaizad Gustad spotted Kaif and decided to cast her in Boom (2003), a critical and commercial failure. While filming in India, Kaif received modelling assignments and established a successful modelling career. However, filmmakers were hesitant to cast her due to her poor command of Hindi.",https://upload.wikimedia.org/wikipedia/commons/a/a6/KatrinaKaif.jpg,Mumbai, 1983-07-16 
Kriti Sanon,"Kriti Sanon (born 27 July 1990) is an Indian model and film actress. After beginning with modelling, she made her acting debut with Sukumar's Telugu psychological thriller film 1: Nenokkadine. Her first Bollywood film was Sabbir Khan's romantic action drama Heropanti, for which she won the Filmfare Award for Best Female Debut. In 2015, Sanon starred in the romantic action comedy Dilwale, one of the highest-grossing Bollywood films of all time.",https://upload.wikimedia.org/wikipedia/commons/8/81/Kriti_Sanon_at_Sonaakshi_Raaj%27s_show.jpg,Mumbai, 1990-07-27 
Kunal Kapoor,Kunal Kapoor (born 18 October 1977) is an Indian actor who appears in Hindi cinema.,https://upload.wikimedia.org/wikipedia/commons/9/98/Kunal_Kapoor_gracing_%E2%80%98Filmfare_Glamour_%26_Style_Awards_2016%E2%80%99.jpg,Mumbai, 1977-10-18 
Neil Nitin Mukesh,"Neil Nitin Mukesh Chand Mathur (born 15 January 1982) better known as Neil Nitin Mukesh is an Indian actor who appears in Hindi-language films. He is the son and grandson of singers (Nitin Mukesh and Mukesh, respectively). After brief roles as a child in Vijay (1988) and Jaisi Karni Waisi Bharnii (1989), Mukesh decided to venture into acting after graduating from HR College with a bachelor's degree in commerce.
Neil made his debut as an adult in Sriram Raghavan's 2007 critically acclaimed thriller Johnny Gaddaar, which earned him a Filmfare Best Male Debut Award nomination. He subsequently earned critical praise for his performance in New York (2009) and Jail (2009); the former earned him a nomination for the Filmfare Best Supporting Actor Award. The actor was later noted for his performances in Lafangey Parindey (2010), 7 Khoon Maaf (2011) and David (2013). He debuted in Tamil cinema as the main antagonist in Kaththi (2014), for which he learned Tamil from scratch.",https://upload.wikimedia.org/wikipedia/commons/5/59/Neil_Nitin_Mukesh_at_the_Volkswagen_event.jpg,Mumbai, 1982-01-15 
Om Puri,"Om Puri OBE (born 18 October 1950) is an Indian actor who has appeared in mainstream commercial Indian, British, Hollywood and Pakistani films, Independent films and art films. His credits also include appearances in American films. He has been awarded Padma Shri, the fourth highest civilian award of India.",https://upload.wikimedia.org/wikipedia/commons/e/ee/OmPuriSept10TIFF.jpg,Mumbai, 1950-10-18 
Preity Zinta,"Preity Zinta (pronounced [?pri?t?i ?z???a?]; born 31 January 1975) is an Indian film actress. She has appeared in Hindi films of Bollywood, as well as Telugu, Punjabi and English language films. After graduating with a degree in criminal psychology, Zinta made her acting debut in Dil Se.. in 1998 followed by a role in Soldier the same year. These performances earned her a Filmfare Award for Best Female Debut, and she was later recognised for her role as a teenage single mother in Kya Kehna (2000). She subsequently established a career with a variety of character types; her film roles along with her screen persona have been credited with contributing to a change in the concept of a Hindi film heroine, and won her several accolades.
Zinta received the Filmfare Award for Best Actress in 2003 for her performance in the romantic drama Kal Ho Naa Ho. She went on to play the lead female role in two consecutive annual top-grossing films in India, the science fiction film Koi...",https://upload.wikimedia.org/wikipedia/commons/2/2e/Zinta_at_Badlapur_success_party.jpg,Mumbai, 1975-01-31 
Priyanka Chopra,"Priyanka Chopra (pronounced [pr??ja??ka? ?t?o?p?a?]; born 18 July 1982) is an Indian actress, singer, philanthropist, and the winner of the Miss World 2000 pageant. One of India's highest-paid actresses and one of the nation's most popular celebrities, Chopra has also gained recognition for her sense of style. She has received numerous awards, including a National Film Award, and five Filmfare Awards, and was awarded the Padma Shri, the fourth highest civilian award, by the Government of India in 2016. That same year, Time named her as one of the 100 most influential people in the world.
Although Chopra initially aspired to study engineering or psychiatry, she accepted offers to join the Indian film industry, which came as a result of her pageant wins, making her Hindi film debut in The Hero in 2003. She played the leading lady in the box-office hits Andaaz (2003) and Mujhse Shaadi Karogi (2004), and earned praise for her breakout role in the 2004 thriller Aitraaz. In 2006, Chopra established herself as a leading actress of Indian cinema with starring roles in the top-grossing productions Krrish and Don. Following a brief setback, she received critical acclaim for playing a troubled model in the drama Fashion (2008), which won her the National Film Award for Best Actress and the Filmfare Award for Best Actress.",https://upload.wikimedia.org/wikipedia/commons/c/c7/Priyanka_nikon_camera.jpg,Mumbai, 1982-07-18 
Ranbir Kapoor,"Ranbir Kapoor (pronounced [r???bi?r k??pu?r]; born 28 September 1982) is an Indian actor and producer. The son of actors Rishi and Neetu, and the grandson of actor-director Raj, Kapoor pursued film-making and method acting at the School of Visual Arts and the Lee Strasberg Theatre and Film Institute, respectively. He subsequently assisted Sanjay Leela Bhansali on the film Black (2005), and made his acting debut with Bhansali's tragic romance Saawariya (2007), a box office flop. Kapoor rose to prominence with his performances in three films of 2009—the coming-of-age film Wake Up Sid, the comedy Ajab Prem Ki Ghazab Kahani, and the drama Rocket Singh: Salesman of the Year.
The 2011 drama Rockstar and the 2012 comedy-drama Barfi! earned Kapoor two consecutive Best Actor awards at Filmfare, and a starring role in the 2013 romantic comedy Yeh Jawaani Hai Deewani—one of the highest-grossing Bollywood films—established him as a leading Bollywood actor. However, he followed it by starring in a series of films that under-performed at the box office, although his performance in the romantic drama Tamasha (2015) was praised.
Through his career in Bollywood films, Kapoor has become one of the most popular celebrities and one of the highest-paid actors in India.",https://upload.wikimedia.org/wikipedia/commons/4/48/Ranbir_at_LFW16.jpg,Mumbai, 1982-09-28 
Rani Mukherji,"Rani Mukerji (/r??ni? m?kh?rd?i?/; born 21 March 1978) is an Indian actress. Through her Bollywood career, she has become one of the most high-profile celebrities in India, winning several awards, including seven Filmfare Awards. Her film roles have been cited as a significant departure from the traditional portrayal of women in Bollywood.
Although Mukerji was born into the Mukherjee-Samarth family, in which her parents and relatives were members of the Indian film industry, she did not aspire to pursue a career in film. However, while still a teenager she dabbled with acting by playing a supporting role in her father's Bengali language film Biyer Phool (1996) and later accepted a leading role in the 1997 social drama Raja Ki Aayegi Baraat on the insistence of her mother. She then began a full-time career in film and gained recognition for a supporting role in the romance Kuch Kuch Hota Hai (1998). After this initial success in her career, Mukerji's films fared poorly at the box office for the next three years. Her career prospects improved when Yash Raj Films cast her as the star of the drama Saathiya (2002).",https://upload.wikimedia.org/wikipedia/commons/6/62/Rani.Mukerji.jpg,Mumbai, 1978-03-21 
Rishi Kapoor ,"Rishi Kapoor (born 4 September 1952) is an Indian film actor producer and director known for his works in Hindi cinema. He received the National Film Award for his debut role as a child artist in his father's 1970 film Mera Naam Joker (1970).  Kapoor had his first lead role as an adult, opposite Dimple Kapadia in 1973 with the film Bobby and received the Filmfare Best Actor Award in 1974. Since then, he played leading roles as the romantic lead in 92 films between 1973 and 2000, of which 41 were multi-starrer films.Only 11 of the 51 solo hero films were successful. He was honored with the Filmfare Lifetime Achievement Award in 2008. He appeared opposite his future wife Neetu Singh in twelve films from 1973 and 1981.",https://upload.wikimedia.org/wikipedia/commons/1/13/Rishi_Kapoor.jpg,Mumbai, 1952-09-04 
Riteish Deshmkh,"Riteish Deshmukh (born 17 December 1978) is an Indian film actor, producer and architect. He is known for his work in Hindi and Marathi cinema. He is the son of the late politician Vilasrao Deshmukh and Vaishali Deshmukh.
Deshmukh debuted with K. Vijaya Bhaskar's Tujhe Meri Kasam (2003) opposite Genelia D'Souza, but it was not until 2004 that he achieved huge popularity, when he appeared in the commercially successful comedy Masti and the critically acclaimed Bardaasht. His work in Masti was nominated for several awards, including the Filmfare Award for Best Supporting Actor category.
Since then, Riteish Deshmukh has starred in many commercially successful films such as Kya Kool Hai Hum, Bluffmaster!, Malamaal Weekly, Heyy Babyy, Dhamaal, Housefull, Tere Naal Love Ho Gaya, Housefull 2, Grand Masti, Ek Villain, and Housefull 3.
In January 2013, Riteish made his debut as an film producer with the Marathi success Balak Palak, directed by Ravi Jadhav. The following year he made his acting debut in Marathi cinema with the action film Lai Bhaari.",https://upload.wikimedia.org/wikipedia/commons/4/44/Riteish_%26_Genelia_watch_%27Bol_Bachchan%27_05.jpg,Mumbai, 1978-12-17 
Saif Ali Khan,"Saif Ali Khan (pronounced [?s??f ??li ?xa?n]; born Sajid Ali Khan on 16 August 1970) is an Indian film actor and producer. The son of actress Sharmila Tagore and the late cricketer Mansoor Ali Khan Pataudi, Khan made his acting debut in Yash Chopra's unsuccessful drama Parampara (1993), but achieved success with his roles in the romantic drama Yeh Dillagi and the action film Main Khiladi Tu Anari (both 1994). Khan's career prospect declined through much of the 1990s, and his biggest commercial success of the decade came with the ensemble drama Hum Saath-Saath Hain (1999). He rose to prominence with roles in two ensemble comedy-dramas—Dil Chahta Hai (2001) and Kal Ho Naa Ho (2003).
The 2004 romantic comedy Hum Tum proved to be Khan's first success in which he played the sole male lead, earning him the National Film Award for Best Actor, and starring roles in the drama Parineeta and the romantic comedy Salaam Namaste (both 2005) established him as a leading actor in Bollywood. He went on to earn wide critical praise for his portrayal of an apprentice in the 2006 English film Being Cyrus, a character based on William Shakespeare's antagonist Iago in the 2006 crime film Omkara and a terrorist in the 2009 thriller Kurbaan. Khan's greatest commercial success came with the 2008 thriller Race and its 2013 sequel, the 2009 romance Love Aaj Kal, and the 2012 romantic comedy Cocktail.
Khan is the recipient of several accolades, including a National Film Award and six Filmfare Awards, and received the Padma Shri, the fourth highest Indian civilian award, in 2010.",https://upload.wikimedia.org/wikipedia/commons/b/b2/Saif_at_Cannes_2011.jpg,Mumbai, 1970-08-16 
